"431","MI_ReInvent_46","988","letharia",NA,2003,"PIXE",1.3232,0.0759,NA,NA,0.0368,0.0195,107,2.89,NA,62,NA,2.76,2.82,2.02,130,60.4,NA,NA,1.6,7.02,2.76,139,17.5,26.2,10.8,21.1,103,4.57,6.36,0.096,4.962,NA,"47.84748","-112.7812"
"432","MI_ReInvent_46","986","usnea",NA,2003,"PIXE",0.2175,0.1146,NA,NA,0.0189,0.0181,46.3,0.71,NA,32.1,NA,1.02,0.5,1.28,109,75.1,NA,NA,1.43,1.71,0.91,219,9.25,22,5.04,9.8,82.8,2.65,2.56,0.131,4.955,NA,"47.84748","-112.7812"
"433","MI_ReInvent_13","806","letharia",NA,2000,"PIXE",0.2387,0.2774,NA,NA,0.0778,0.0794,NA,2,NA,43,NA,4,2,2,555,223,NA,NA,1,6,2,1754,19,113,6,38,NA,NA,NA,0.0526,4.91,NA,"48.00828","-115.6467"
"434","MI_ReInvent_19","202","letharia",NA,1994,"PIXE",0.32,0.29,NA,NA,NA,0.05,NA,0.02,NA,NA,NA,1.1,0.085,1.8,240,120,NA,NA,0.75,3.8,0.01,0.245,13,49,0.005,20,NA,NA,NA,0.09,4.898,NA,"46.11403","-115.203"
"435","MI_ReInvent_47","993","usnea",NA,2003,"PIXE",0.593,0.2343,NA,NA,0.049,0.0322,38.6,1.73,NA,22.5,NA,1.02,0.85,1.7,105,36.3,NA,NA,0.46,2.62,0.95,172,6.16,21.5,3.31,18.3,140,1.05,2.09,0.093,4.884,NA,"47.6068","-112.767"
"436","SCNF_2","224","letharia",1993,NA,"PIXE",0.2,0.16,NA,NA,NA,0.051,NA,0.93,NA,NA,NA,0.01,1.12,1.9,360,87,NA,NA,0.28,12,0.57,NA,12,75,2.9,12,140,7.6,3.9,0.16,4.8,NA,"44.87945","-114.2028"
"437","MI_ReInvent_8","170","letharia",NA,1992,"PIXE",0.22,0.27,NA,NA,NA,0.13,NA,7,NA,NA,NA,0.01,0.085,13,710,115,NA,NA,0.01,23,0.01,NA,14,149,0.005,51,NA,NA,NA,0.255,4.77,NA,"46.05427","-113.2763"
"438","SCNF_3","566","letharia",1998,NA,"PIXE",0.3,0.154,NA,NA,0.037,0.051,102,2.1,NA,29,NA,2.3,1.44,2,157,129,NA,NA,1.03,6,1.69,640,6.6,33,4.9,28,360,5.6,4.9,0.07,4.76,NA,"45.10703","-114.5202"
"439","MI_ReInvent_18","204","letharia",NA,1994,"PIXE",0.41,0.36,NA,NA,NA,0.064,NA,0.57,NA,NA,NA,0.01,0.085,2.8,570,130,NA,NA,0.96,5.1,0.01,NA,23,120,0.005,28,NA,NA,NA,0.1,4.75,NA,"45.98753","-115.241"
"440","MLNF_10","897","xanthoparmelia",NA,2002,"PIXE",1.533,0.538,NA,NA,0.1121,0.123,1874,2.16,NA,146,NA,13.5,2.69,9.3,2862,90.8,NA,NA,2.38,8.62,1.41,14204,40.3,615,14.7,47.3,4300,18.2,13.6,0.197,4.654,NA,"37.89202","-109.2354"
"441","MLNF_10","497","xanthomendoza",NA,1996,"PIXE",0.49,0.89,NA,NA,0.154,0.138,2200,1.5,NA,158,NA,9.8,2.6,6.6,2200,220,NA,NA,2.2,7.3,1.8,9700,33,460,12.9,65,440,14,22,0.102,4.378,NA,"37.89202","-109.2354"
"442","MLNF_11","488","xanthoparmelia",NA,1996,"PIXE",1.8,0.56,NA,NA,0.081,0.065,7300,3.3,NA,99,NA,19.5,6.4,12,4200,48,NA,NA,4.8,33,1.7,53000,73,970,18.3,45,350,22,22,0.267,4.33,NA,"38.43865","-109.0267"
"443","MLNF_11","493","rhizoplaca",NA,1996,"PIXE",8.6,0.37,NA,NA,0.09,0.058,7100,6.7,NA,78,NA,14,4.7,3.8,2200,85,NA,NA,3.6,16.1,1.8,26000,88,510,13.7,18.1,1950,1.17,9.7,0.21,4.31,NA,"38.43865","-109.0267"
"444","SCNF_16","952","letharia",NA,2006,"PIXE",0.137,0.303,NA,NA,0.0831,0.103,545,1.68,NA,72.8,NA,3.63,5.78,3.71,574,104,NA,NA,4.98,2.83,2.04,2001,16.9,137,10.8,25.2,1692,12,4.8,0.15,4.19,NA,"44.44938","-115.3214"
"445","MLNF_13","892","xanthoparmelia",NA,2002,"PIXE",3.852,0.519,NA,NA,0.0518,0.062,2599,3.4,NA,246,NA,21.3,2.74,34.6,4838,80.4,NA,NA,3.12,8.1,1.9,23498,101,1170,26.5,28.1,3300,15.1,19.3,1.231,4.135,NA,"38.52205","-109.3393"
"446","SCNF_1","227","letharia",NA,1999,"PIXE",0.43,0.24,NA,NA,NA,0.04,NA,0.85,NA,NA,NA,0.01,0.82,2.08,146,NA,61.3,NA,0.01,2.17,0.01,NA,24.02,39,52,21.7,134,5.02,1.12,0.1,3.74,NA,NA,NA
"447","MLNF_1","828","rhizoplaca",NA,2002,"PIXE",2.9,0.177,NA,NA,0.066,0.076,3800,3.1,NA,54,NA,11.9,6.2,4.8,1580,27,NA,NA,3.4,69,1.52,22000,39,440,10,20,71,1.74,5.3,0.24,3.59,NA,"39.79242","-111.1933"
"448","MI_ReInvent_1","162","letharia",NA,1992,"PIXE",0.9,0.27,NA,NA,NA,0.08,NA,0.02,NA,NA,NA,0.01,0.085,10,330,350,NA,NA,3.3,12.3,0.01,NA,14,110,0.005,54,NA,NA,NA,0.185,3,NA,"45.88468","-113.7167"
"449","GNF_4","504","xanthoparmelia",NA,1996,"PIXE",1.9,0.42,NA,NA,0.15,0.1051,NA,5.5,NA,68,NA,16.9,3.8,98,4000,189,NA,NA,2.9,13.7,2.3,NA,72,570,0.005,49,250,16.9,14,9849,NA,NA,"33.19145","-108.6682"
"450","WRNF_4","1350.1","usnea",2011,NA,"ICP",0.16,0.05,0.01,0.97,0.01,0.01,NA,0.02,NA,5.29,0.09,0.04,1.36,2.23,64.39,3.84,0.005,51.81,0.01,0.95,1.36,7.05,2.1,2.82,0.005,1.18,NA,NA,NA,1.89,NA,NA,"39.832","-107.0139"
"451","WRNF_2","1345","rhizoplaca",2011,2011,"ICP",1.57,0.06,0.01,0.11,0.01,0.01,NA,0.02,NA,8.75,0.16,0.02,1.56,2.49,366.4,4.38,0.005,44.58,0.12,1.62,0.01,24.38,7.18,11.97,0.005,1.87,NA,NA,NA,1.332,NA,NA,"39.89522","-107.8704"
"452","Idaho, Custer co., sawtooth NRA Sawtooth NF, at Boat Landing & campground at mouth of red fish lake crk.","1354","letharia",2011,NA,"ICP",0.06,0.06,NA,1.25,0.01,0.01,NA,0.81,NA,4.19,NA,0.03,1.84,2.73,14.67,10.11,NA,NA,0.01,1.02,0.01,13.86,1.35,0.94,0.005,2.3,NA,NA,NA,1.187,NA,NA,NA,NA
"453","WRNF_3","1347","rhizoplaca",2011,2011,"ICP",3.2,0.07,0.02,1.5,0.02,0.02,NA,0.054,NA,10.75,0.31,0.11,2.8,4.09,514,7.39,0.005,57.78,0.12,3.55,0.01,27.63,9.93,12.17,0.005,4.32,NA,NA,NA,0.947,NA,NA,"39.6845","-107.1821"
"454","WRNF_FTWA_1","1982.12","xanthoparmelia",NA,1982,"nk",2.67,0.36,0.22,NA,0.3602,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,103,NA,135,NA,48,NA,NA,NA,NA,NA,49,NA,NA,NA,0.94,NA,NA,"39.96071","-107.24697"
"455","WRNF_FTWA_2","1982.9","xanthoparmelia",NA,1982,"nk",1.84,0.34,0.19,NA,0.1262,0.15,NA,NA,NA,NA,NA,NA,NA,55,3607,80,NA,178,NA,45,NA,NA,NA,NA,NA,59,NA,NA,NA,0.93,NA,NA,"40.00641","-107.17184"
"456","WRNF_FTWA_16","1982.3","rhizoplaca ",NA,1982,"nk",3.31,0.25,0.08,NA,0.0892,NA,NA,NA,NA,NA,NA,NA,NA,29,1695,34,NA,98,NA,44,NA,NA,NA,NA,NA,36,NA,NA,NA,0.81,NA,NA,"39.85737","-107.51546"
"457","WRNF_FTWA_5","1982.1","rhizoplaca",NA,1982,"nk",2.34,0.23,0.06,NA,0.0651,NA,NA,NA,NA,NA,NA,NA,NA,19,1038,26,NA,57,NA,40,NA,NA,NA,NA,NA,24,NA,NA,NA,0.79,NA,NA,"39.77659","-107.4231"
"458","WRNF_FTWA_18","1982.11","xanthoparmelia",NA,1982,"nk",2.38,0.33,0.22,NA,0.1251,NA,NA,NA,NA,NA,NA,NA,NA,43,3492,116,NA,207,NA,51,NA,NA,NA,NA,NA,56,NA,NA,NA,0.77,NA,NA,"39.82666","-107.29855"
"459","WRNF_FTWA_3","1982.13","xanthoparmelia",NA,1982,"nk",2.38,0.33,0.22,NA,0.1251,NA,NA,NA,NA,NA,NA,NA,NA,43,3492,116,NA,207,NA,51,NA,NA,NA,NA,NA,56,NA,NA,NA,0.77,NA,NA,"39.98962","-107.2429"
"460","WRNF_FTWA_16","1982.14","xanthoparmelia",NA,1982,"nk",3.17,0.35,0.15,NA,0.0976,0.13,NA,NA,NA,NA,NA,NA,NA,41,3782,81,NA,143,NA,57,NA,NA,NA,NA,NA,53,NA,NA,NA,0.77,NA,NA,"39.85737","-107.51546"
"461","WRNF_FTWA_17","1982.15","xanthoparmelia",NA,1982,"nk",2.96,0.26,0.45,NA,0.1462,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,197,NA,613,NA,34,NA,NA,NA,NA,NA,49,NA,NA,NA,0.77,NA,NA,"39.83099","-107.3033"
"462","WRNF_FTWA_8","1982.17","xanthoparmelia",NA,1982,"nk",2.87,0.39,0.16,NA,0.1522,0.15,NA,NA,NA,NA,NA,NA,NA,52,3202,117,NA,162,NA,54,NA,NA,NA,NA,NA,70,NA,NA,NA,0.74,NA,NA,"39.82625","-107.4216"
"463","WRNF_FTWA_17","1982.2","rhizoplaca ",NA,1982,"nk",1.91,0.24,0.17,NA,0.0753,NA,NA,NA,NA,NA,NA,NA,NA,25,2667,58,NA,220,NA,25,NA,NA,NA,NA,NA,34,NA,NA,NA,0.74,NA,NA,"39.83099","-107.3033"
"464","WRNF_FTWA_19","1982.16","xanthoparmelia",NA,1982,"nk",1.57,0.34,0.15,NA,0.1183,NA,NA,NA,NA,NA,NA,NA,NA,37,4730,133,NA,122,NA,60,NA,NA,NA,NA,NA,54,NA,NA,NA,0.69,NA,NA,"39.79772","-107.16575"
"465","WRNF_4","1348","rhizoplaca",2011,2011,"ICP",1.81,0.1,0.03,0.24,0.02,0.03,NA,0.33,NA,23.75,0.25,0.27,2.71,3.97,1104,10.5,0.005,79.59,0.46,6.04,0.01,24.29,15.01,33.33,0.005,6.2,NA,NA,NA,0.64,NA,NA,"39.832","-107.0139"
"466","WRNF_FTWA_13","1982.18","xanthoparmelia",NA,1982,"nk",2.41,0.35,0.23,NA,0.1494,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,90,NA,155,NA,42,NA,NA,NA,NA,NA,63,NA,NA,NA,0.63,NA,NA,"39.96279","-107.41073"
"467","WRNF_FTWA_10","1982.5","usnea",NA,1982,"nk",0.86,0.38,0.07,NA,0.1233,0.14,NA,NA,NA,NA,NA,NA,NA,24,575,77,NA,113,NA,28,NA,NA,NA,NA,NA,42,NA,NA,NA,0.57,NA,NA,"39.81726","-107.54354"
"468","MI_ReInvent_46","1297","usnea",2010,2010,"ICP",1.23,0.27,0.16,0.06,0.09,0.04,190,0.02,NA,43.21,NA,0.32,6.23,6.99,155.2,89.45,0.005,98.82,2.01,35.74,0.01,18.17,10.76,6.53,0.36,13.64,NA,NA,NA,0.512,NA,NA,"47.84748","-112.7812"
"469","WRNF_4","1349","xanthoparmelia",2011,2011,"ICP",2.32,0.09,0.02,0.48,0.03,0.02,NA,0.51,NA,10.7,0.13,0.05,2.33,3.46,353.7,5.85,0.005,50.14,0.21,16.1,0.01,45.18,20.12,11.29,0.005,6.93,NA,NA,NA,0.499,NA,NA,"39.832","-107.0139"
"470","WRNF_1","1343","rhizoplaca",2011,2011,"ICP",1.43,0.08,0.03,0.11,0.02,0.02,NA,0.87,NA,21.17,0.34,0.41,2.89,3.62,729.5,17.65,0.005,63.56,1.08,3.77,0.01,24.13,39.02,36.98,0.005,8.17,NA,NA,NA,0.443,NA,NA,"39.882","-107.606"
"471","SANF_3","1261","rhizoplaca",2010,2011,"ICP",2.31,0.14,0.04,0.65,0.05,0.04,157.2,0.25,NA,30.75,0.51,0.48,7.12,6.31,1079,15.1,0.005,57.18,1.24,13.27,0.01,96.92,30.85,14.35,0.005,14.41,NA,NA,NA,0.438,NA,NA,"40.96479","-109.466713"
"472","STNF_8","1240","rhizoplaca",2010,2010,"ICP",2.56,0.13,0.05,0.54,0.05,0.04,152.1,0.7,NA,39.73,0.83,0.64,6.75,7.46,1116,36.17,0.005,49.04,0.9,12.82,0.01,87.8,49.73,0.045,0.005,17.1,NA,NA,NA,0.436,NA,NA,"43.89807","-114.9071"
"473","KA_EA4","1362","rhizoplaca",2005,2011,"ICP",3.34,0.29,0.08,0.66,0.1,0.12,NA,1.55,NA,25.03,0.58,0.54,8.37,7.88,2212,32.96,0.005,130.9,1.51,8.25,0.01,158.9,35.46,36.17,0.005,18.6,NA,NA,NA,0.424,NA,NA,NA,NA
"474","Idaho, custer co., sawtooth wa, sawtooth nf, along usfs tr no 101, along red fish lake crk, between boath ramp @ red fish lake & junction with usfs tr no 154 (large boulders)","1355","letharia",2011,NA,"ICP",0.18,0.08,NA,0.24,0.02,0.02,NA,0.5,NA,5.96,NA,0.01,1.73,2.78,35.42,43.35,NA,NA,0.01,1.51,0.49,20.68,2.23,2.47,0.005,6.68,NA,NA,NA,0.416,NA,NA,NA,NA
"475","WRNF_5","1350.1","rhizoplaca",2011,NA,"ICP",1.31,0.1,0.04,1.37,0.02,0.03,NA,1.36,NA,20.47,0.31,0.32,3.28,4.61,740.6,14.44,0.005,100.1,0.62,5.81,0.01,31.12,7.69,31.16,0.005,11.69,NA,NA,NA,0.394,NA,NA,"39.561","-107.249"
"476","MI_ReInvent_45","1300","letharia",2010,2010,"ICP",0.86,0.23,0.05,0.77,0.07,0.06,153.7,0.02,NA,36.91,NA,0.1,4.98,6.36,145.6,41.66,0.005,112.1,0.43,6.18,0.01,8.82,6.26,6.22,0.005,16.41,NA,NA,NA,0.388,NA,NA,"47.95903","-112.8036"
"477","MI_ReInvent_45","1301","usnea",2010,2010,"ICP",1.11,0.3,0.1,0.78,0.08,0.05,166.5,0.02,NA,60.03,NA,0.03,5.57,6.45,139.8,72.09,0.005,115.7,0.55,5.17,0.01,21.21,10.42,4.1,0.005,16.66,NA,NA,NA,0.387,NA,NA,"47.95903","-112.8036"
"478","SANF_5","1309","rhizoplaca",2011,2011,"ICP",6.63,0.27,0.21,0.95,0.07,0.1,NA,3.68,NA,168.5,1.28,1.5,13.01,10.93,5190,60.94,0.005,675.1,3.2,24.58,0.01,117.4,276.1,232,0.005,31.17,NA,NA,NA,0.351,NA,NA,"41.35153","-109.4196"
"479","SANF_2","1260","rhizoplaca",2010,2011,"ICP",0.76,0.1,0.02,0.85,0.02,0.04,67.85,0.02,NA,9.66,0.19,0.16,2.46,3.57,241.9,7.57,0.005,54.78,0.55,3.47,0.01,9.15,7.31,6.38,0.005,10.28,NA,NA,NA,0.347,NA,NA,"40.89695","-109.6254"
"480","MI_ReInvent_47","1294","letharia",2010,2010,"ICP",1.12,0.23,0.04,1.48,0.05,0.09,152.8,0.6,NA,36.84,NA,0.11,5.46,6.3,222,25.69,0.005,93.66,0.32,5.53,0.32,21.08,6.59,11.25,0.005,18.45,NA,NA,NA,0.341,NA,NA,"47.6068","-112.767"
"481","STNF_2","109","letharia",NA,1989,"PIXE",0.27,0.152,NA,NA,0.061,0.06,390,2,NA,40,NA,3.3,1.67,2,350,100,NA,NA,0.8,14.5,1.75,2100,14.9,63,7.7,32,640,9.8,5.4,0.34,NA,NA,"44.06722","-115.0211"
"482","WPC_10","1306","rhizoplaca",2011,2011,"ICP",8.16,0.27,0.12,0.5,0.06,0.11,NA,1.44,NA,41.56,0.41,0.44,6.92,7.23,1598,31.88,0.005,249.2,0.84,9.99,0.01,110.4,93.08,65.61,0.005,21.78,NA,NA,NA,0.332,NA,NA,"38.88977","-115.4995"
"483","SANF_4","1263","rhizoplaca",2010,2011,"ICP",0.96,0.12,0.02,0.78,0.03,0.05,93.46,0.33,NA,12.17,0.12,0.1,3.1,4.37,385.5,8.69,0.005,61.4,0.57,4.54,0.01,8.88,7.35,12.84,0.005,13.76,NA,NA,NA,0.318,NA,NA,"40.89203","-109.5605"
"484","MI_ReInvent_35","1284","usnea",2010,2010,"ICP",0.31,0.33,0.06,0.47,0.1,0.03,99.59,0.02,NA,78.45,NA,0.08,4.42,6.54,61.68,159.2,0.07,79.77,0.45,4.89,0.01,8.86,4.87,4.32,0.07,20.93,NA,NA,NA,0.312,NA,NA,"47.68855","-113.9222"
"485","MI_ReInvent_48","1291","letharia",2010,2010,"ICP",0.48,0.19,0.03,0.53,0.04,0.04,112.2,0.02,NA,15.57,NA,0.02,4.45,5.32,67.04,21.71,0.005,117.6,0.7,3.74,0.01,12.21,3.66,3.87,0.005,17.24,NA,NA,NA,0.309,NA,NA,"47.50327","-112.8877"
"486","MI_ReInvent_42","1302","letharia",2010,2010,"ICP",0.22,0.17,0.04,0.62,0.03,0.04,123.6,0.24,NA,34.44,NA,0.07,4.58,6.44,190.4,61.56,0.005,97.55,0.54,4.92,0.01,8.59,2.31,12,0.005,21.15,NA,NA,NA,0.304,NA,NA,"47.93642","-113.3074"
"487","MI_ReInvent_33","1272","letharia",2010,2010,"ICP",0.11,0.11,0.02,0.09,0.02,0.03,64.37,0.02,NA,24.66,0.1,0.1,3.38,3.96,85.21,52.46,0.005,62.84,0.57,7.53,0.01,5.86,2.24,7.03,0.005,13.11,NA,NA,NA,0.302,NA,NA,"47.37762","-113.7918"
"488","MI_ReInvent_48","1292","usnea",2010,2010,"ICP",1.12,0.23,0.07,1.12,0.05,0.04,153.9,0.02,NA,75.85,NA,0.05,4.61,6.19,131.8,30.06,0.005,87.44,0.33,2.98,0.01,21.11,14.14,5.45,0.005,20.62,NA,NA,NA,0.3,NA,NA,"47.50327","-112.8877"
"489","MI_ReInvent_46","1299","usnea",2010,2010,"ICP",1.27,0.31,0.1,0.97,0.07,0.06,185.6,0.02,NA,27.32,NA,0.11,5.46,7.15,131.3,30.09,0.005,94.64,0.29,6.55,0.01,27.15,10.27,4.97,0.09,23.93,NA,NA,NA,0.299,NA,NA,"47.84748","-112.7812"
"490","MI_ReInvent_44","1295","usnea",2010,2010,"ICP",1.23,0.43,0.06,0.79,0.18,0.07,190.3,1.59,NA,25.65,NA,1.55,7.17,8.49,318,46.06,1.28,125.3,2.06,7.31,0.75,24.23,7.39,12.77,0.8,28.47,NA,NA,NA,0.298,NA,NA,"48.16152","-112.9007"
"491","STNF_1","1247","letharia",2010,2010,"ICP",0.19,0.1,0.01,0.44,0.03,0.02,16.97,1.33,NA,12.05,1.13,0.87,1.87,3.3,51.43,12.37,1.3,32.16,1.25,1.11,0.01,0.245,3.5,4.17,0.79,11.1,NA,NA,NA,0.297,NA,NA,"43.97889","-114.9311"
"492","MI_ReInvent_47","1293","usnea",2010,2010,"ICP",1.06,0.4,0.07,1.85,0.11,0.09,140.2,1.24,NA,35.08,NA,0.13,5.28,7.83,235.7,35.39,0.005,124.2,0.47,4.58,0.01,27.29,4.68,9.26,0.005,26.78,NA,NA,NA,0.292,NA,NA,"47.6068","-112.767"
"493","WRNF_7","1385","rhizoplaca",2012,2012,"ICP",5.16,0.58,0.09,0.64,0.09,0.09,NA,0.02,NA,10,0.49,0.42,2.06,5.33,1506,31.7,0.005,33.8,0.91,2.4,0.01,103.6,42.8,10.2,0.005,18.3,NA,NA,NA,0.291,NA,NA,"39.682","-107.575"
"494","WPC_12","1308","rhizoplaca",2011,2011,"ICP",2.98,0.36,0.1,0.75,0.1,0.15,NA,1.63,NA,28.4,0.4,0.28,6.34,7.68,1034,22.49,0.005,258.3,0.68,8.03,0.01,152,36.39,39.57,0.005,26.96,NA,NA,NA,0.285,NA,NA,"38.82803","-115.2903"
"495","MI_ReInvent_40","1277","usnea",2010,2010,"ICP",0.33,0.26,0.04,0.57,0.05,0.04,87.31,0.24,NA,83.92,0.79,0.75,4.32,5.26,151,100.1,0.64,87.79,1.04,5.09,0.01,14.88,3.97,9.45,0.39,18.94,NA,NA,NA,0.277,NA,NA,"47.54965","-113.6668"
"496","MI_ReInvent_44","1296","letharia",2010,2010,"ICP",1.05,0.32,0.04,0.76,0.13,0.07,156.7,2.45,NA,19.44,NA,0.68,6.22,6.98,137.9,32.91,0.56,100.7,1.18,4.34,0.51,8.93,5.52,7.46,0.43,26.28,NA,NA,NA,0.266,NA,NA,"48.16152","-112.9007"
"497","SANF_6","1311","rhizoplaca",2011,2011,"ICP",5.57,0.33,0.11,0.66,0.09,0.1,NA,1.22,NA,109.9,1.26,1.01,9.43,9.18,2741,42.62,0.005,293.2,1.81,382.1,0.01,110.4,67.33,128.2,0.005,35.9,NA,NA,NA,0.256,NA,NA,"40.90903","-109.436"
"498","MI_ReInvent_38","1281","letharia",2010,2010,"ICP",0.29,0.31,0.05,0.67,0.09,0.04,92.6,0.44,NA,77.89,0.12,0.13,5.29,5.07,185.3,126.9,0.005,77.37,1,5.24,0.01,9.07,3.82,8.07,0.005,19.97,NA,NA,NA,0.254,NA,NA,"47.25982","-113.4245"
"499","WRNF_FTWA_3","1982.4","usnea",NA,1982,"nk",0.66,0.38,0.06,NA,0.1452,NA,NA,NA,NA,NA,NA,NA,NA,8,267,89,NA,98,NA,15,NA,NA,NA,NA,NA,32,NA,NA,NA,0.25,NA,NA,"39.98962","-107.2429"
"500","STNF_7","1248","letharia",2010,2010,"ICP",0.09,0.07,0.01,0.36,0.03,0.02,13.09,0.02,NA,3.17,0.47,0.46,1.37,2.34,29.95,14.39,0.59,23.26,0.72,0.92,0.01,0.245,1.7,2.19,0.33,9.38,NA,NA,NA,0.249,NA,NA,"44.24385","-115.0794"
"501","STNF_5","1244","letharia",2010,2010,"ICP",0.08,0.08,0.02,0.32,0.02,0.02,1.57,0.02,NA,6.94,0.07,0.03,1.39,2.08,71.97,9.63,0.08,23.06,0.27,1.82,0.01,2.75,3.2,7.28,0.005,8.6,NA,NA,NA,0.242,NA,NA,"43.82306","-115.0622"
"502","MI_ReInvent_34","1276","letharia",2010,2010,"ICP",0.46,0.21,0.05,0.18,0.04,0.04,101,2.17,NA,90.03,1.86,1.62,5.58,5.55,96.64,136.2,2.03,97.73,2.2,6.89,1.38,9.07,5.68,8.94,1.2,23.39,NA,NA,NA,0.237,NA,NA,"47.33393","-113.729"
"503","MI_ReInvent_36","1274","letharia",2010,2010,"ICP",0.33,0.14,0.02,0.22,0.03,0.02,79.19,0.02,NA,34.5,0.11,0.02,2.92,4.27,57.31,74.13,0.005,58.62,0.39,3.02,0.01,15.08,2.51,3.55,0.01,18.44,NA,NA,NA,0.232,NA,NA,"47.56032","-113.8547"
"504","MI_ReInvent_35","1285","letharia",2010,2010,"ICP",0.45,0.29,0.06,0.39,0.07,0.03,113,1.01,NA,68.57,NA,1.48,5.36,6.11,86.83,228.8,2.11,102.7,1.83,6.72,1.37,8.82,5.15,7.73,1.13,26.7,NA,NA,NA,0.229,NA,NA,"47.68855","-113.9222"
"505","Idaho, custer co., sawtooth wa, sawtooth nf, along usfs tr no 101, along red fish lake crk. at junction of usfs trail nos 101 & 154","1356","letharia",2011,NA,"ICP",0.34,0.13,NA,0.34,0.03,0.02,NA,0.54,NA,13.63,NA,0.04,1.67,2.38,48.83,71.1,NA,NA,0.16,1.51,0.47,17.58,5.64,2.58,0.005,10.39,NA,NA,NA,0.229,NA,NA,NA,NA
"506","WPC_11","1307","rhizoplaca",2011,2011,"ICP",3.25,0.32,0.09,0.54,0.09,0.13,NA,2.39,NA,34.64,0.67,0.35,7.11,7.88,1312,35.55,0.005,235.1,1.2,10.83,0.01,145,64.52,49.29,0.005,34.56,NA,NA,NA,0.228,NA,NA,"39.1097","115.3976"
"507","MI_ReInvent_46","1298","letharia",2010,2010,"ICP",1.2,0.22,0.07,0.5,0.04,0.08,175.6,0.48,NA,36.32,NA,0.24,5.77,7,220.8,26.94,0.005,100.5,0.67,12.34,0.01,24.35,10.57,12.62,0.005,30.99,NA,NA,NA,0.226,NA,NA,"47.84748","-112.7812"
"508","STNF_1","1026","letharia",NA,2003,"PIXE",0.21,0.08,NA,NA,0.02,0.03,NA,0.37,NA,6.48,NA,0.01,0.24,1.65,112.8,25.44,NA,NA,2.32,1.77,0.29,0.245,4.46,8.35,0.005,7.42,NA,NA,NA,0.222,NA,NA,"43.97889","-114.9311"
"509","MI_ReInvent_43","1304","letharia",2010,2010,"ICP",0.39,0.19,0.04,0.74,0.04,0.04,122.8,0.02,NA,24.33,NA,0.11,4.26,5.87,161.2,48.21,0.005,96.9,0.39,5.24,0.01,24.47,2.44,8.76,0.005,26.79,NA,NA,NA,0.219,NA,NA,"47.83365","-113.4192"
"510","DANF_4","1461","xanthoparmelia",2013,2013,"ICP",3.95,0.55,0.19,0.61,0.08,0.07,NA,3.37,10.14,80.9,1.33,2.09,8.82,6.28,4614,70,0.005,125.9,2.86,9.96,0.01,610,64.2,96.6,0.005,31.1,NA,NA,NA,0.202,NA,NA,"40.9106","-109.44804"
"511","MI_ReInvent_39","1289","letharia",2010,2010,"ICP",0.63,0.27,0.06,0.62,0.06,0.04,123.1,0.02,NA,258.5,NA,0.12,5.08,6,100.5,125,0.005,85.07,0.64,6.01,0.01,14.97,10.73,6.51,0.05,29.67,NA,NA,NA,0.202,NA,NA,"47.22348","-113.1948"
"512","WRNF_8","1390","usnea",2012,2012,"ICP",4.14,0.97,0.18,1.38,0.09,0.13,NA,3.82,NA,24,3.53,3.52,4.97,7.65,1505,51.8,3.41,92.6,5.51,11.9,0.53,100.2,39.5,46.6,0.005,38.4,NA,NA,NA,0.199,NA,NA,"39.598","-107.197"
"513","SANF_6","1310","xanthoparmelia",2011,2011,"ICP",5.63,0.53,0.18,0.49,0.13,0.09,NA,2.8,NA,175.2,1.39,2.07,14.36,12.49,5676,95.15,0.005,352,3.39,218.6,0.01,131.2,64.49,206.8,0.005,63.54,NA,NA,NA,0.197,NA,NA,"40.90903","-109.436"
"514","KA_EA2","1359","rhizoplaca",2011,2011,"ICP",0.58,0.32,0.06,1.12,0.09,0.17,NA,5.05,NA,38.11,0.6,0.31,3.36,5.3,824.4,16.12,0.005,215.3,0.78,4.73,0.01,30.94,12.32,31.45,0.005,26.97,NA,NA,NA,0.197,NA,NA,NA,NA
"515","WRNF_6","1383","rhizoplaca",2012,2012,"ICP",4.2,0.53,0.08,0.63,0.09,0.08,NA,0.8,NA,19.3,0.68,0.86,2.58,4.53,1669,34.2,0.005,62.6,2.15,7.6,0.01,81.75,53.3,42.1,0.005,23,NA,NA,NA,0.197,NA,NA,"39.676","-107.536"
"516","ANF_4","1465","xanthoparmelia",2013,2013,"ICP",5.96,0.63,0.27,1.02,0.11,0.11,NA,3.69,NA,126.4,1.25,2.19,14.02,7.82,6257,101.1,0.005,269.6,3.15,15.09,0.01,284,195.3,159.9,0.005,41.9,NA,NA,NA,0.187,NA,NA,"39.995417","-110.3433"
"517","WRNF_7","1386","usnea",2012,2012,"ICP",1.49,0.95,0.13,1.64,0.13,0.11,NA,0.02,NA,14.3,0.24,0.25,1,4.28,439,40.6,0.005,46.1,1.21,3.5,0.01,117.06,26.3,12.4,0.005,24.2,NA,NA,NA,0.177,NA,NA,"39.682","-107.575"
